temp,humidity,pressure,wind_speed,rain_1h,disaster_type,latitude,longitude,elevation,timestamp,month,hour,vegetation,soil_type,soil_moisture,urban_rural,ocean_current
22.6,84,1018,10.6,0.8,none,17.1193,-62.0378,162,2020-04-27 02:00:00,4,2,wetland,clay,36.7,rural,normal
1.4,85,1020,10.0,0.0,none,33.2454,-144.9263,141,2020-04-27 03:00:00,4,3,forest,loam,58.8,rural,cool_current
18.2,68,1017,9.2,0.0,none,11.4883,-69.5374,392,2020-04-27 04:00:00,4,4,forest,silt,37.2,rural,normal
10.7,93,1016,13.2,0.0,none,9.3194,8.9876,208,2020-04-27 05:00:00,4,5,grassland,clay,59.6,rural,cool_current
9.7,53,1008,12.9,0.0,none,1.7967,-94.2916,1161,2020-04-27 06:00:00,4,6,grassland,silt,40.6,rural,cool_current
20.4,48,1018,5.6,0.0,none,68.6058,-164.5603,352,2020-04-27 07:00:00,4,7,grassland,loam,49.6,rural,normal
23.8,78,1011,21.0,0.0,none,-13.0451,-24.3192,232,2020-04-27 08:00:00,4,8,forest,loam,61.2,rural,normal
21.4,56,1014,20.0,0.0,none,-29.2799,172.0452,390,2020-04-27 09:00:00,4,9,urban,loam,6.0,urban,normal
23.0,64,1020,10.4,0.0,none,24.8704,-97.1644,248,2020-04-27 10:00:00,4,10,grassland,clay,37.6,rural,cool_current
8.1,10,990,10.7,0.0,none,47.7798,159.9113,2929,2020-04-27 11:00:00,4,11,grassland,loam,28.9,rural,normal
17.7,58,1003,15.1,0.0,none,79.9817,-41.0695,1338,2020-04-27 12:00:00,4,12,shrubland,clay,78.3,rural,normal
28.6,88,1007,12.5,0.0,none,-36.6286,-56.2654,120,2020-04-27 13:00:00,4,13,wetland,clay,64.3,rural,normal
38.2,79,1018,13.4,0.9,none,13.9755,131.9278,47,2020-04-27 14:00:00,4,14,grassland,silt,44.1,rural,normal
16.2,46,1001,19.8,0.0,none,-66.526,29.3008,1087,2020-04-27 15:00:00,4,15,grassland,loam,76.3,rural,normal
6.4,55,975,15.2,0.0,none,-79.7295,-44.2735,1690,2020-04-27 16:00:00,4,16,grassland,sand,53.1,rural,normal
14.7,63,998,31.4,0.0,none,-71.3972,26.4045,1617,2020-04-27 17:00:00,4,17,urban,silt,33.3,rural,normal
29.4,100,1008,21.7,2.7,none,-40.09,165.4651,95,2020-04-27 18:00:00,4,18,wetland,clay,24.5,rural,normal
21.6,13,997,3.1,0.0,none,89.244,-44.3979,1231,2020-04-27 19:00:00,4,19,grassland,sand,27.5,rural,normal
0.7,62,1015,5.8,0.0,none,-82.6661,-71.7907,232,2020-04-27 20:00:00,4,20,shrubland,silt,10.6,rural,cool_current
9.9,72,1011,1.0,0.0,none,-82.5446,-8.0922,477,2020-04-27 21:00:00,4,21,cropland,loam,25.6,rural,normal
11.0,75,1014,10.7,0.0,none,-46.438,-142.7255,348,2020-04-27 22:00:00,4,22,shrubland,loam,60.1,rural,cool_current
7.2,51,1013,1.0,0.0,none,-73.5119,-116.8875,841,2020-04-27 23:00:00,4,23,shrubland,sand,8.1,rural,cool_current
6.3,85,1011,21.6,0.0,none,-68.1626,62.6334,873,2020-04-28 00:00:00,4,0,urban,silt,34.0,urban,normal
1.8,75,1015,12.9,0.0,none,54.7595,-144.4535,332,2020-04-28 01:00:00,4,1,grassland,silt,16.8,rural,cool_current
14.6,100,1019,8.2,3.9,none,-9.9786,169.4795,46,2020-04-28 02:00:00,4,2,wetland,clay,70.5,rural,normal
17.7,95,1012,8.8,0.0,none,-6.1371,33.3856,223,2020-04-28 03:00:00,4,3,forest,silt,30.2,rural,normal
22.7,35,1005,6.5,0.0,none,-53.9723,94.0198,530,2020-04-28 04:00:00,4,4,grassland,sand,12.4,rural,normal
25.7,35,1001,5.7,0.0,none,68.0901,-11.4553,1083,2020-04-28 05:00:00,4,5,grassland,clay,53.3,rural,normal
3.9,48,1003,16.9,0.0,none,28.9012,-95.549,1296,2020-04-28 06:00:00,4,6,cropland,sand,12.6,rural,cool_current
18.8,51,1012,3.6,0.0,none,75.6214,87.172,370,2020-04-28 07:00:00,4,7,forest,silt,42.3,rural,normal
12.0,50,991,31.7,0.4,storm,-39.7937,-86.1779,287,2020-04-28 08:00:00,4,8,grassland,silt,23.8,rural,cool_current
31.0,25,996,19.4,0.0,none,70.3499,-54.3578,1355,2020-04-28 09:00:00,4,9,grassland,silt,21.0,rural,normal
17.1,57,1003,15.9,0.0,none,-80.2064,142.0282,1447,2020-04-28 10:00:00,4,10,shrubland,silt,51.3,rural,normal
30.9,31,998,8.7,0.0,none,-63.4917,-10.7396,1252,2020-04-28 11:00:00,4,11,grassland,loam,27.7,rural,normal
18.5,52,1022,7.0,0.0,none,77.6198,74.5503,274,2020-04-28 12:00:00,4,12,cropland,sand,65.1,rural,normal
19.1,54,1003,17.9,0.0,none,53.3023,177.607,1317,2020-04-28 13:00:00,4,13,forest,silt,18.7,rural,normal
16.9,60,1007,20.6,0.0,none,-50.3611,-137.65,263,2020-04-28 14:00:00,4,14,grassland,loam,78.6,rural,cool_current
3.8,56,1013,6.5,0.0,none,-48.4928,-84.8654,283,2020-04-28 15:00:00,4,15,urban,silt,59.6,rural,cool_current
21.0,10,987,21.7,0.0,none,53.4543,73.0775,1766,2020-04-28 16:00:00,4,16,grassland,clay,20.5,rural,normal
12.7,65,1002,13.4,0.0,none,-58.4181,54.0639,632,2020-04-28 17:00:00,4,17,urban,silt,39.5,rural,normal
3.4,41,996,5.4,0.0,none,54.7676,85.7168,2479,2020-04-28 18:00:00,4,18,grassland,loam,5.6,rural,normal
20.7,81,1012,8.3,0.0,none,3.4788,85.6822,42,2020-04-28 19:00:00,4,19,grassland,silt,41.2,rural,normal
22.3,72,1013,8.5,2.9,none,41.3765,139.6871,148,2020-04-28 20:00:00,4,20,grassland,loam,40.3,rural,normal
9.7,53,1009,4.1,0.0,none,61.7067,108.8188,898,2020-04-28 21:00:00,4,21,cropland,loam,44.4,rural,normal
5.0,26,998,22.3,0.0,none,60.5135,-88.2949,1542,2020-04-28 22:00:00,4,22,urban,clay,1.2,urban,cool_current
23.6,10,1001,14.4,0.0,none,-66.8457,170.6605,560,2020-04-28 23:00:00,4,23,urban,loam,18.0,urban,normal
4.6,63,995,2.3,0.0,none,-68.1999,-83.2247,1001,2020-04-29 00:00:00,4,0,urban,silt,9.6,urban,cool_current
12.4,92,1014,10.7,0.0,none,41.6667,-121.2002,352,2020-04-29 01:00:00,4,1,forest,loam,38.9,rural,cool_current
7.8,60,994,11.5,0.0,none,8.5113,-32.9544,1460,2020-04-29 02:00:00,4,2,urban,silt,11.5,urban,normal
13.4,72,1015,7.7,0.0,none,-89.4453,-102.9094,387,2020-04-29 03:00:00,4,3,cropland,loam,21.9,rural,cool_current
21.0,87,1009,5.8,4.6,none,-30.6874,42.9069,56,2020-04-29 04:00:00,4,4,urban,clay,2.7,urban,normal
24.2,77,1022,17.5,0.0,none,-44.586,-166.1641,63,2020-04-29 05:00:00,4,5,urban,silt,13.6,urban,normal
29.8,78,986,26.7,18.5,storm,27.0448,127.3023,299,2020-04-29 06:00:00,4,6,wetland,clay,37.6,rural,normal
11.7,58,1013,3.2,0.0,none,-80.5157,-135.7533,868,2020-04-29 07:00:00,4,7,urban,loam,25.9,rural,cool_current
8.8,66,998,3.9,0.0,none,-76.7076,-76.8391,1574,2020-04-29 08:00:00,4,8,shrubland,clay,59.4,rural,cool_current
19.1,30,997,8.5,0.0,none,68.2085,108.9492,2082,2020-04-29 09:00:00,4,9,shrubland,loam,21.3,rural,normal
21.3,68,985,29.1,4.4,storm,24.5905,136.4228,532,2020-04-29 10:00:00,4,10,forest,silt,83.5,rural,normal
32.9,64,1017,10.0,0.0,none,-36.7344,151.0589,86,2020-04-29 11:00:00,4,11,grassland,loam,51.4,rural,normal
23.3,52,1020,13.8,0.0,none,48.6008,-179.336,286,2020-04-29 12:00:00,4,12,shrubland,clay,26.9,rural,normal
27.6,31,1001,23.7,0.0,none,-82.5443,-44.7418,1893,2020-04-29 13:00:00,4,13,grassland,silt,1.8,rural,normal
27.9,95,1013,7.4,0.0,none,15.2943,-106.1602,42,2020-04-29 14:00:00,4,14,wetland,clay,14.4,rural,cool_current
12.5,64,1010,6.5,0.0,none,70.6493,91.3788,343,2020-04-29 15:00:00,4,15,urban,loam,20.0,rural,normal
19.2,25,997,10.7,0.0,none,85.5522,-48.0296,1530,2020-04-29 16:00:00,4,16,grassland,sand,24.7,rural,normal
11.8,10,993,13.3,0.0,none,49.4987,-101.1733,2722,2020-04-29 17:00:00,4,17,grassland,sand,45.2,rural,cool_current
13.1,89,1008,3.3,0.0,none,11.9468,160.8115,762,2020-04-29 18:00:00,4,18,wetland,clay,36.6,rural,normal
13.2,98,1003,7.7,0.0,none,-34.0959,151.2948,620,2020-04-29 19:00:00,4,19,shrubland,sand,27.1,rural,normal
4.7,62,988,8.6,0.0,none,-66.6434,-90.9053,2180,2020-04-29 20:00:00,4,20,cropland,sand,42.4,rural,cool_current
9.0,78,1005,4.9,0.0,none,74.061,-4.4606,901,2020-04-29 21:00:00,4,21,shrubland,silt,76.6,rural,normal
13.5,92,1015,19.8,0.6,none,0.1096,163.4121,185,2020-04-29 22:00:00,4,22,wetland,clay,29.8,rural,normal
15.3,100,1010,23.2,0.0,none,33.2314,-160.7948,140,2020-04-29 23:00:00,4,23,wetland,clay,34.7,rural,normal
9.2,72,1001,11.9,0.0,none,63.6288,-36.0155,1321,2020-04-30 00:00:00,4,0,shrubland,loam,37.7,rural,normal
16.1,77,1000,8.1,0.0,none,62.9664,-31.1992,1096,2020-04-30 01:00:00,4,1,urban,sand,23.8,urban,normal
21.7,99,1018,3.0,0.0,none,-42.7213,61.8335,272,2020-04-30 02:00:00,4,2,grassland,sand,67.8,rural,normal
20.1,15,1010,7.7,0.0,none,74.758,-71.8741,778,2020-04-30 03:00:00,4,3,grassland,silt,12.1,rural,cool_current
27.8,91,1017,10.9,0.0,none,-12.239,-151.8802,283,2020-04-30 04:00:00,4,4,grassland,clay,82.6,rural,normal
23.4,80,1019,2.1,2.1,none,-24.1573,175.2926,287,2020-04-30 05:00:00,4,5,forest,loam,52.3,rural,normal
8.6,42,1003,4.9,0.0,none,68.9674,21.5705,1347,2020-04-30 06:00:00,4,6,forest,loam,24.8,rural,normal
21.3,16,995,22.0,0.0,none,-62.4806,176.7491,2674,2020-04-30 07:00:00,4,7,shrubland,loam,38.9,rural,normal
13.8,10,1001,25.0,0.0,none,-63.9151,-100.5805,1876,2020-04-30 08:00:00,4,8,urban,clay,8.7,urban,cool_current
18.8,37,1012,7.2,0.0,none,7.6035,162.3827,365,2020-04-30 09:00:00,4,9,urban,clay,42.8,urban,normal
24.7,10,1014,23.4,0.0,none,-61.7713,-1.0561,1275,2020-04-30 10:00:00,4,10,shrubland,silt,16.1,rural,normal
23.0,61,1014,13.2,0.0,none,-51.7118,-19.7195,216,2020-04-30 11:00:00,4,11,grassland,silt,52.0,rural,normal
32.7,82,992,39.4,5.2,storm,29.2499,122.0924,404,2020-04-30 12:00:00,4,12,wetland,clay,49.7,rural,normal
22.3,51,1011,1.9,0.0,none,3.5167,49.182,525,2020-04-30 13:00:00,4,13,grassland,clay,55.3,rural,normal
29.7,87,1016,7.2,0.0,none,22.0146,55.1853,494,2020-04-30 14:00:00,4,14,forest,loam,18.3,rural,normal
13.9,42,1011,29.1,0.0,none,47.34,-65.3154,181,2020-04-30 15:00:00,4,15,urban,loam,14.4,rural,normal
17.5,56,1000,14.3,0.0,none,0.0401,52.7246,463,2020-04-30 16:00:00,4,16,urban,clay,10.8,urban,normal
23.7,71,1015,24.1,0.0,none,-44.5189,-107.7432,477,2020-04-30 17:00:00,4,17,wetland,clay,17.9,rural,cool_current
23.7,82,1008,21.8,0.0,none,0.4874,4.7049,257,2020-04-30 18:00:00,4,18,grassland,silt,35.6,rural,normal
8.9,71,1016,9.5,0.0,none,-47.2449,-38.7747,210,2020-04-30 19:00:00,4,19,urban,clay,3.9,rural,normal
13.0,24,987,10.5,0.0,none,-88.9889,-151.4885,2187,2020-04-30 20:00:00,4,20,shrubland,loam,42.4,rural,normal
12.2,77,1033,17.9,0.0,none,-12.3428,46.9129,110,2020-04-30 21:00:00,4,21,forest,silt,20.1,rural,normal
10.6,76,1008,4.9,0.0,none,63.9485,21.5974,344,2020-04-30 22:00:00,4,22,cropland,sand,10.4,rural,normal
22.7,42,993,21.0,0.0,none,52.5353,-23.8946,1681,2020-04-30 23:00:00,4,23,shrubland,sand,38.7,rural,normal
6.5,59,1012,6.1,0.0,none,-38.3892,63.9854,390,2020-05-01 00:00:00,5,0,urban,clay,9.1,rural,normal
16.1,65,1005,4.3,0.0,none,-3.4893,175.3026,87,2020-05-01 01:00:00,5,1,urban,loam,43.6,urban,normal
14.4,32,1006,11.4,0.0,none,-71.5031,153.3727,716,2020-05-01 02:00:00,5,2,grassland,silt,54.3,rural,normal
14.9,40,992,2.9,0.0,none,34.3655,-166.296,1603,2020-05-01 03:00:00,5,3,shrubland,loam,16.3,rural,normal
19.9,77,1005,19.8,1.4,none,35.6872,74.4843,95,2020-05-01 04:00:00,5,4,urban,silt,6.6,urban,normal
-4.4,28,982,9.9,0.0,none,-62.7957,177.686,2677,2020-05-01 05:00:00,5,5,grassland,sand,2.4,rural,normal
10.4,22,988,16.0,0.0,none,-67.4063,-3.9715,2768,2020-05-01 06:00:00,5,6,grassland,silt,41.1,rural,normal
16.8,63,1017,6.9,0.0,none,69.9935,-110.9272,269,2020-05-01 07:00:00,5,7,grassland,silt,67.4,rural,cool_current
28.9,89,1013,11.7,0.8,none,18.2964,-52.9837,246,2020-05-01 08:00:00,5,8,wetland,clay,44.7,rural,normal
18.4,10,1012,35.3,0.0,wind_damage,39.9914,6.4382,673,2020-05-01 09:00:00,5,9,urban,loam,27.8,urban,cool_current
30.6,69,1008,48.0,10.7,flood,30.2114,72.992,391,2020-05-01 10:00:00,5,10,urban,loam,77.3,urban,normal
39.2,72,1014,19.3,1.1,none,-34.155,127.9537,30,2020-05-01 11:00:00,5,11,grassland,sand,55.1,rural,normal
28.6,72,990,37.7,0.4,storm,26.9561,6.0571,213,2020-05-01 12:00:00,5,12,grassland,loam,61.0,rural,cool_current
18.4,43,1003,18.2,0.0,none,-6.5021,175.7191,1355,2020-05-01 13:00:00,5,13,urban,clay,8.7,urban,normal
17.6,31,994,21.7,0.0,none,60.3402,-143.6937,2078,2020-05-01 14:00:00,5,14,shrubland,loam,44.2,rural,cool_current
21.8,10,991,31.6,0.0,none,-82.3514,50.6678,2038,2020-05-01 15:00:00,5,15,shrubland,silt,39.4,rural,normal
27.3,48,1003,27.0,5.0,storm,-43.7688,86.0808,71,2020-05-01 16:00:00,5,16,urban,clay,53.3,urban,normal
30.3,77,1010,10.6,0.3,none,34.7221,167.366,138,2020-05-01 17:00:00,5,17,wetland,clay,55.8,rural,normal
25.0,31,1002,20.4,0.0,none,-59.0691,-155.6296,1749,2020-05-01 18:00:00,5,18,grassland,clay,19.2,rural,normal
8.6,83,1023,3.2,0.0,none,54.8433,-116.4278,233,2020-05-01 19:00:00,5,19,urban,loam,39.4,rural,cool_current
10.0,70,1005,5.6,0.9,none,28.7827,-111.6999,568,2020-05-01 20:00:00,5,20,urban,loam,20.0,urban,cool_current
5.0,72,1008,12.1,0.0,none,25.836,-70.2937,600,2020-05-01 21:00:00,5,21,forest,silt,32.2,rural,cool_current
3.1,66,1010,2.6,0.0,none,-55.8151,170.8641,742,2020-05-01 22:00:00,5,22,cropland,sand,45.1,rural,normal
20.1,95,1004,5.8,0.0,none,36.9731,-53.9889,355,2020-05-01 23:00:00,5,23,grassland,clay,7.1,rural,normal
19.1,50,1012,9.9,0.0,none,-48.0765,135.6932,677,2020-05-02 00:00:00,5,0,shrubland,silt,14.8,rural,normal
27.2,48,1010,10.8,0.0,none,5.5881,156.114,207,2020-05-02 01:00:00,5,1,grassland,clay,38.1,rural,normal
7.7,98,1003,10.5,0.0,none,2.9615,130.2059,732,2020-05-02 02:00:00,5,2,grassland,sand,40.4,rural,normal
9.9,17,990,18.1,0.0,none,47.6602,51.6043,2713,2020-05-02 03:00:00,5,3,shrubland,clay,4.0,rural,normal
25.9,76,1010,22.8,3.4,none,40.1774,70.929,72,2020-05-02 04:00:00,5,4,forest,silt,13.5,rural,normal
1.7,72,1006,6.7,0.0,none,-54.7711,-81.605,946,2020-05-02 05:00:00,5,5,grassland,loam,89.1,rural,cool_current
31.6,65,999,29.9,0.0,storm,43.0228,45.3595,266,2020-05-02 06:00:00,5,6,urban,sand,47.7,urban,normal
21.5,10,997,34.5,0.0,none,70.1677,47.9464,1602,2020-05-02 07:00:00,5,7,shrubland,loam,8.2,rural,normal
30.8,43,1001,20.8,0.0,none,-56.7658,103.0584,658,2020-05-02 08:00:00,5,8,urban,clay,31.3,urban,normal
27.0,56,997,32.1,7.6,storm,-3.5642,38.9226,97,2020-05-02 09:00:00,5,9,grassland,sand,25.4,rural,normal
17.3,79,1011,15.4,0.0,none,32.3012,-149.799,65,2020-05-02 10:00:00,5,10,forest,silt,90.3,rural,cool_current
6.7,62,1000,9.5,0.0,none,-73.5691,-105.6961,684,2020-05-02 11:00:00,5,11,forest,loam,12.0,rural,cool_current
22.4,24,1000,12.6,0.0,none,53.9713,163.5806,1011,2020-05-02 12:00:00,5,12,shrubland,clay,40.4,rural,normal
31.8,89,1012,13.7,1.3,none,-35.374,-14.9965,105,2020-05-02 13:00:00,5,13,wetland,clay,53.6,rural,normal
26.2,20,998,8.5,0.0,none,-83.6238,93.9213,1327,2020-05-02 14:00:00,5,14,grassland,loam,55.4,rural,normal
15.1,34,1000,10.2,0.0,none,-61.6566,-114.8642,497,2020-05-02 15:00:00,5,15,urban,silt,23.0,urban,cool_current
19.7,64,988,32.1,6.9,storm,-21.5335,-12.3903,66,2020-05-02 16:00:00,5,16,grassland,sand,56.4,rural,normal
26.7,65,1007,2.3,0.0,none,5.0184,27.2031,711,2020-05-02 17:00:00,5,17,forest,loam,42.1,rural,normal
7.7,69,1012,6.1,0.0,none,2.5138,-142.8916,959,2020-05-02 18:00:00,5,18,urban,clay,21.5,rural,cool_current
11.4,66,1011,6.1,0.0,none,-70.5894,-144.4167,620,2020-05-02 19:00:00,5,19,grassland,sand,75.5,rural,cool_current
20.2,89,1005,6.6,0.1,none,27.7312,103.7906,509,2020-05-02 20:00:00,5,20,forest,silt,43.3,rural,normal
22.4,64,1008,2.9,0.0,none,-53.0114,90.1479,748,2020-05-02 21:00:00,5,21,urban,sand,24.8,urban,normal
0.9,37,988,9.5,0.0,none,-52.8632,-102.2038,2820,2020-05-02 22:00:00,5,22,shrubland,silt,10.7,rural,cool_current
7.8,27,991,2.7,0.0,none,-55.2413,38.8594,2709,2020-05-02 23:00:00,5,23,shrubland,clay,39.1,rural,normal
17.3,27,1001,2.6,0.0,none,-41.5452,-170.9975,1945,2020-05-03 00:00:00,5,0,urban,silt,18.6,urban,normal
4.4,41,1001,3.0,0.0,none,-62.5828,-120.5065,689,2020-05-03 01:00:00,5,1,urban,sand,42.7,urban,cool_current
13.7,22,987,15.3,0.0,none,-58.7872,64.5858,2154,2020-05-03 02:00:00,5,2,urban,silt,15.9,urban,normal
20.0,63,1007,10.6,0.0,none,-8.9533,-41.5258,149,2020-05-03 03:00:00,5,3,shrubland,silt,65.1,rural,normal
14.6,85,1008,11.4,3.0,none,38.1475,11.0786,149,2020-05-03 04:00:00,5,4,wetland,clay,22.5,rural,cool_current
11.3,29,992,6.8,0.0,none,-73.1091,43.51,2595,2020-05-03 05:00:00,5,5,grassland,clay,31.9,rural,normal
25.9,67,1016,7.3,0.0,none,6.0312,-28.2888,403,2020-05-03 06:00:00,5,6,grassland,silt,13.4,rural,normal
19.9,65,1015,11.5,0.0,none,71.4396,168.603,364,2020-05-03 07:00:00,5,7,grassland,loam,36.8,rural,normal
8.7,58,1000,4.0,0.0,none,63.1157,-156.5722,1775,2020-05-03 08:00:00,5,8,grassland,clay,26.2,rural,normal
16.6,40,1007,6.6,0.0,none,68.6092,-32.8521,337,2020-05-03 09:00:00,5,9,urban,sand,29.7,rural,normal
13.7,10,982,35.7,0.0,none,83.4642,-72.0492,2636,2020-05-03 10:00:00,5,10,shrubland,silt,35.0,rural,cool_current
30.5,83,1006,13.9,0.0,none,13.4807,-38.2588,872,2020-05-03 11:00:00,5,11,forest,silt,87.7,rural,normal
11.1,73,1014,16.7,0.0,none,61.5803,129.5142,586,2020-05-03 12:00:00,5,12,forest,silt,35.1,rural,normal
25.5,10,998,3.8,0.0,none,-62.9555,103.6471,1897,2020-05-03 13:00:00,5,13,shrubland,sand,36.9,rural,normal
23.1,62,1014,7.1,0.0,none,38.9161,176.5406,250,2020-05-03 14:00:00,5,14,grassland,sand,32.9,rural,normal
22.2,67,1013,22.0,0.0,none,0.6405,-145.8852,198,2020-05-03 15:00:00,5,15,forest,silt,47.0,rural,cool_current
23.1,72,1006,3.5,0.0,none,-7.5709,23.7487,530,2020-05-03 16:00:00,5,16,forest,loam,66.9,rural,normal
21.5,48,1006,21.5,0.0,none,6.2226,-161.1018,710,2020-05-03 17:00:00,5,17,grassland,silt,9.8,rural,normal
4.7,50,1012,5.4,0.0,none,19.0366,-32.151,927,2020-05-03 18:00:00,5,18,forest,loam,26.1,rural,normal
-2.2,80,1009,3.6,0.0,none,48.9588,-161.4885,743,2020-05-03 19:00:00,5,19,shrubland,sand,49.6,rural,normal
18.4,74,1016,2.5,4.7,none,-32.405,-0.3295,478,2020-05-03 20:00:00,5,20,wetland,clay,40.2,rural,normal
11.4,22,1003,17.3,0.0,none,48.3992,-18.0229,1666,2020-05-03 21:00:00,5,21,shrubland,sand,54.7,rural,normal
5.9,35,992,19.7,0.0,none,-79.8259,167.5519,2593,2020-05-03 22:00:00,5,22,shrubland,clay,56.1,rural,normal
16.2,71,1017,15.0,4.6,none,-16.6556,-112.5093,438,2020-05-03 23:00:00,5,23,grassland,sand,66.1,rural,cool_current
16.4,63,1018,5.4,0.0,none,72.5746,-38.2276,783,2020-05-04 00:00:00,5,0,forest,silt,44.6,rural,normal
13.3,67,1003,15.7,0.0,none,87.4983,89.6443,549,2020-05-04 01:00:00,5,1,grassland,loam,48.6,rural,normal
12.0,57,1013,11.1,0.0,none,-31.0879,-34.1252,350,2020-05-04 02:00:00,5,2,cropland,silt,5.9,rural,normal
6.1,70,1010,4.5,0.0,none,-61.7393,-91.6456,693,2020-05-04 03:00:00,5,3,grassland,clay,14.3,rural,cool_current
13.8,59,1011,7.0,0.0,none,47.4988,-133.6549,393,2020-05-04 04:00:00,5,4,urban,loam,17.4,rural,cool_current
19.2,87,1003,23.2,0.0,none,-11.3734,-43.435,265,2020-05-04 05:00:00,5,5,urban,loam,27.0,urban,normal
26.6,10,1000,30.1,0.0,none,51.5928,21.0903,1077,2020-05-04 06:00:00,5,6,grassland,loam,24.9,rural,normal
29.3,62,1015,16.5,0.3,none,-35.0208,38.52,167,2020-05-04 07:00:00,5,7,grassland,sand,29.9,rural,normal
29.2,66,983,44.9,28.3,storm,29.2696,-30.0292,184,2020-05-04 08:00:00,5,8,forest,loam,62.5,rural,normal
16.5,59,1006,23.6,0.0,none,76.4821,0.6263,433,2020-05-04 09:00:00,5,9,urban,silt,37.2,urban,normal
14.1,57,1017,6.2,0.0,none,-27.6395,-167.1622,236,2020-05-04 10:00:00,5,10,forest,silt,24.3,rural,normal
25.3,52,1015,2.6,0.0,none,-57.6976,136.4349,396,2020-05-04 11:00:00,5,11,grassland,silt,11.9,rural,normal
20.3,53,1011,11.3,0.0,none,47.1639,-179.7794,320,2020-05-04 12:00:00,5,12,shrubland,sand,9.5,rural,normal
32.7,75,996,40.9,0.3,storm,44.8824,28.4457,264,2020-05-04 13:00:00,5,13,grassland,sand,71.3,rural,normal
15.4,52,982,7.4,0.0,none,-38.7467,-117.7393,1608,2020-05-04 14:00:00,5,14,cropland,clay,65.8,rural,cool_current
18.8,10,1002,22.9,0.0,none,-87.2334,-120.0518,1338,2020-05-04 15:00:00,5,15,shrubland,silt,20.7,rural,cool_current
14.8,12,997,17.5,0.0,none,-87.2037,83.4488,2071,2020-05-04 16:00:00,5,16,shrubland,silt,25.9,rural,normal
14.9,58,1011,25.1,0.0,none,87.6213,-59.2774,345,2020-05-04 17:00:00,5,17,cropland,loam,20.2,rural,normal
26.5,91,1017,3.3,0.0,none,-4.0625,-137.0294,97,2020-05-04 18:00:00,5,18,grassland,loam,17.8,rural,cool_current
9.4,64,1002,7.7,0.0,none,3.6599,85.168,1183,2020-05-04 19:00:00,5,19,cropland,loam,20.3,rural,normal
1.7,80,1002,3.9,0.0,none,83.6162,116.8026,1615,2020-05-04 20:00:00,5,20,cropland,sand,56.1,rural,normal
-2.8,47,1004,27.4,0.0,none,-85.0919,-140.3997,1195,2020-05-04 21:00:00,5,21,urban,sand,11.6,urban,cool_current
14.3,55,1008,31.8,0.0,wind_damage,73.1456,138.4378,348,2020-05-04 22:00:00,5,22,urban,loam,38.0,urban,normal
18.3,88,1002,9.0,0.0,none,31.148,118.7767,188,2020-05-04 23:00:00,5,23,grassland,sand,79.0,rural,normal
17.6,89,1016,11.8,0.0,none,-39.6057,51.546,239,2020-05-05 00:00:00,5,0,urban,silt,17.0,urban,normal
18.7,10,996,7.4,0.0,none,78.7967,26.9233,1383,2020-05-05 01:00:00,5,1,urban,clay,19.4,urban,normal
10.5,58,1010,5.2,0.0,none,-87.4945,28.4422,491,2020-05-05 02:00:00,5,2,shrubland,sand,17.9,rural,normal
12.7,66,1011,8.6,0.0,none,64.9075,106.1652,673,2020-05-05 03:00:00,5,3,forest,loam,86.6,rural,normal
20.1,56,1011,9.8,0.0,none,87.3504,-156.3335,392,2020-05-05 04:00:00,5,4,urban,silt,38.0,urban,normal
16.9,82,995,11.7,0.0,none,-26.1828,155.3687,1064,2020-05-05 05:00:00,5,5,forest,loam,60.5,rural,normal
23.9,59,1012,15.3,0.0,none,-21.264,-90.0879,224,2020-05-05 06:00:00,5,6,grassland,silt,87.0,rural,cool_current
18.0,51,999,48.0,9.1,storm,19.3931,-166.4506,175,2020-05-05 07:00:00,5,7,grassland,sand,14.9,rural,normal
24.9,10,1003,32.2,0.0,wind_damage,63.8986,-123.5761,1505,2020-05-05 08:00:00,5,8,urban,silt,12.0,urban,cool_current
23.6,60,1010,20.7,0.1,none,35.5535,-99.5338,344,2020-05-05 09:00:00,5,9,grassland,silt,92.0,rural,cool_current
28.4,62,1015,25.0,1.3,none,17.0685,111.4339,52,2020-05-05 10:00:00,5,10,grassland,loam,40.4,rural,normal
18.5,68,1007,18.7,0.0,none,24.1757,-163.7274,343,2020-05-05 11:00:00,5,11,urban,loam,11.2,urban,normal
31.5,49,1011,15.0,0.0,none,57.699,-159.563,475,2020-05-05 12:00:00,5,12,urban,loam,34.6,urban,normal
20.3,10,1003,42.1,0.0,none,88.8547,-121.1784,2372,2020-05-05 13:00:00,5,13,shrubland,sand,25.9,rural,cool_current
15.7,81,1016,17.2,0.0,none,5.7049,-90.2274,164,2020-05-05 14:00:00,5,14,cropland,sand,16.1,rural,cool_current
18.4,40,996,13.5,0.0,none,1.9775,-60.099,459,2020-05-05 15:00:00,5,15,cropland,clay,53.6,rural,normal
20.7,60,999,3.6,0.0,none,-81.3298,35.6454,1731,2020-05-05 16:00:00,5,16,grassland,loam,32.7,rural,normal
21.8,10,1001,2.8,0.0,none,49.9451,-41.605,1054,2020-05-05 17:00:00,5,17,shrubland,loam,19.5,rural,normal
6.4,31,985,6.8,0.0,none,72.9663,4.048,2966,2020-05-05 18:00:00,5,18,grassland,silt,55.3,rural,normal
